,VP1,VP0
634,-30249030.176611777,-28445474.324993566
635,86607706.51801609,81443843.90907286
636,36793035.769064404,34599302.79406801
637,99942883.10174042,93983929.35699828
638,46459643.37274564,43689552.524219915
639,333873960.80124795,313967195.78464174
640,140995595.51106897,132588931.56674853
641,342324020.58530134,321913432.6467346
642,-3743301.3070758744,-3520112.2349856626
643,75375238.29094155,70881095.79139607
644,28961078.613814823,27234315.061457805
645,121840287.05629475,114575731.4192969
646,327049864.3628421,307549976.49210256
647,397779915.3875381,374062847.7703392
648,141339761.5082124,132912577.15069352
649,130372851.09264827,122599553.33376345
650,344850177.9596797,324288971.44299436
651,118288730.55036376,111235931.47155061
652,181718916.78709096,170884182.12592864
653,59337673.52438164,55799748.25267969
654,232138657.44880876,218297716.71172985
655,-8985958.283436615,-8450183.167677034
656,40696326.92091524,38269865.70450457
657,149746505.56889495,140818080.92845872
658,95496880.5737841,89803013.47244135
659,150218682.60108197,141262105.0696463
660,47219618.76251468,44404215.450967796
661,339991348.7802558,319719843.11504894
662,-21455107.954400297,-20175877.338663794
663,386634338.73999876,363581810.4440595
664,241004221.24388954,226634683.74297538
665,134068443.76136158,126074801.4908035
666,552827014.9504656,519865482.23602325
667,-9567348.79499926,-8996909.088240167
668,258962579.87368178,243522300.51416537
669,95711656.02141033,90004983.23627909
670,-2127550.5613693986,-2000698.3534748713
671,74657863.27892005,70206493.25482856
672,-36089536.065595426,-33937748.27030876
673,191039820.52934963,179649340.10084966
674,114245026.77322495,107433327.84099132
675,-19839186.33135585,-18656302.768135816
676,204612125.1902018,192412415.1980396
677,103484727.44098708,97314596.21232982
678,116646711.53570633,109691815.52965495
679,286104351.9647581,269045782.6438003
680,60963211.22418587,57328365.55492438
681,-20345489.627321318,-19132418.442653567
682,267957840.93464684,251981231.79435351
683,204961357.66399473,192740825.17709446
684,171251614.6736029,161040978.169215
685,131879574.01719293,124016440.0245028
686,9674725.056338107,9097883.191118665
687,23062580.872555763,21687506.946441043
688,102117003.55858557,96028420.9414739
689,30609238.685519613,28784205.90851734
690,277519301.1664067,260972603.41664982
691,25063148.22122932,23568793.282560144
692,475052686.20149523,446728338.37866443
693,-3677706.783183154,-3458428.6922619287
694,151476495.22020358,142444922.38160563
695,165845644.4304661,155957331.293431
696,377157052.4641344,354669594.02400535
697,58785799.1891293,55280778.647955604
698,63557183.31197547,59767675.707751036
699,53930329.91370966,50714809.89446696
700,197894054.26139745,186094899.79331282
701,-24901791.26701432,-23417057.00964549
702,252108013.1641176,237076427.69750163
703,219000098.09975117,205942525.47257444
704,-32941798.176010817,-30977689.822245892
705,54438292.38159244,51192485.81511158
706,170328707.15934497,160173097.71658924
707,36229474.127479985,34069342.722203106
708,133469054.4416807,125511149.91572455
709,49633458.81631669,46674133.68881449
710,623057863.1823754,585908914.9854127
711,297467207.129575,279731143.5615639
712,136271830.2034291,128146814.11732173
713,346206048.6539823,325564000.2554095
714,33482485.47088112,31486139.39812602
715,-9615092.387740167,-9041806.036458509
716,351765634.78001744,330792103.8832739
717,128988141.89836851,121297405.47634478
718,169163655.99111947,159077511.08456936
719,147299838.862286,138517293.28077826
720,192472354.54927975,180996461.29599822
721,15981601.079937909,15028720.608145589
722,178156543.22464624,167534210.07343927
723,25043603.46603774,23550413.85588946
724,106443617.41234165,100097066.53350146
725,8978578.295963839,8443243.201570684
726,419986249.9547869,394945160.89234114
727,169509082.99218017,159402342.4868478
728,485126816.43223715,456201812.7727882
729,230530909.55605677,216785828.5243294
730,136185017.3892349,128065177.39499299
731,383693562.26465124,360816373.62718856
732,55057608.00104715,51774875.61238473
733,148238717.5801179,139400192.67644286
734,225131514.28024095,211708364.59269357
735,45634332.38064254,42913449.53847344
736,439159182.1444108,412974933.9842558
737,-38506521.452436276,-36210624.30513862
738,39318354.490683,36974052.94105846
739,-14075065.801820507,-13235859.812717019
740,78240569.87686886,73575586.01419692
741,117495093.36337095,110489613.78486262
742,435763405.58356833,409781625.8216177
743,114268809.76857106,107455692.80871224
744,267049577.280798,251127122.0825698
745,238324098.0757531,224114359.14671803
746,84415560.78561845,79382401.7807307
