,VP1,VP0
73,131211995.41258061,123388664.85463646
74,129920657.3046124,122174320.96391903
75,124806181.4172405,117364788.50318836
76,123842899.08471932,116458940.52401455
77,135897779.88601512,127795066.02364294
78,160219215.06277,150666369.85811415
79,122663298.63357794,115349672.0895959
80,127270515.17151104,119682189.82567827
81,135302889.71617246,127235645.34292525
82,133420961.18471387,125465924.15151763
83,113745300.0329292,106963396.60426736
84,122640761.03668204,115328478.26519537
85,157997654.81673804,148577267.01511496
86,152708490.77905518,143603461.93917847
87,146314686.94040567,137590879.65573147
88,162999287.21161652,153280684.11777553
89,152857094.16644913,143743205.05874434
90,119150076.97037014,112045921.32352811
91,149431975.11797222,140522303.91300026
92,130934963.81196916,123128150.87331557
93,117103329.11520289,110121207.9286203
94,116208405.41325076,109279642.7928762
95,147202475.669043,138425735.23090285
96,128603962.19257982,120936131.94481698
97,150461106.45379958,141490074.74133438
98,118803295.70126824,111719816.39953442
99,119008004.20259634,111912319.44457878
100,132885083.4728742,124961997.39404897
101,116401054.22726655,109460805.19249137
102,124254990.04091254,116846461.13692398
103,141465139.85203493,133030479.98722385
104,140252026.9112258,131889697.1981682
105,124387563.55292283,116971130.1398654
106,134546888.61135536,126524719.73998249
107,157230091.53416753,147855468.61299464
108,134160496.86835933,126161366.06085259
109,128464304.58847308,120804801.22880018
110,112622400.72385512,105907448.58612177
111,142280890.0072259,133797592.18750311
112,118805757.19498003,111722131.13014796
113,133381767.71677291,125429067.53894155
114,125920348.36076035,118412524.81078592
115,116085805.10978596,109164352.3599571
116,114628490.05786084,107793927.66696927
117,143186753.67698732,134649445.01087284
118,146959601.620283,138197342.20547783
119,144697014.30401987,136069658.47356823
120,115558070.56130998,108668083.2411973
121,126969680.3794239,119399291.88467269
122,130956249.1444075,123148167.09776437
123,141480414.5088178,133044843.91409369
124,130224556.92410451,122460100.99630903
125,144438443.00085944,135826504.12044397
126,140145452.6866328,131789477.3117234
127,150247039.82481062,141288771.53382027
128,139020951.01426739,130732022.46894251
129,123923190.26387534,116534444.45461567
130,156638259.3587809,147298923.59811735
131,148142769.21230602,139309965.09502345
132,136799357.74582398,128642888.57244666
133,118805768.51757523,111722141.77764937
134,125112161.61778189,117652525.0649108
135,140582078.73277926,132200070.14437842
136,123761358.69940636,116382261.86941546
137,146228103.92538127,137509459.03112045
138,124510892.18205833,117087105.47306213
139,134494661.59469765,126475606.68568839
140,131816560.46680835,123957183.56837426
141,129422713.1874418,121706066.06392525
142,166754160.8947706,156811678.74220276
143,122877437.58114937,115551043.30379878
144,145174045.0492343,136518246.93197513
145,119543649.94530462,112416028.06374903
146,176092499.59968892,165593232.14467293
147,133435274.18414842,125479383.75850509
148,124255033.47520626,116846501.98150906
149,155338167.51357934,146076347.89942908
150,114639452.81872293,107804236.78864402
151,154251405.5958053,145054382.63148722
152,107863518.31054568,101432307.83902691
153,163879131.18726993,154108068.63467816
154,129939462.9843784,122192005.3814962
155,119833649.3258409,112688736.63936767
156,146433801.41178018,137702892.0943927
157,134757478.4127906,126722753.42089246
158,140480886.78607547,132104911.62507871
159,127075499.64241771,119498801.82304114
160,118994778.81974307,111899882.60656466
161,146950853.80476537,138189115.9661487
162,146265572.0997479,137544693.2183234
163,136047243.6249443,127935618.19749461
164,134089291.66099344,126094406.36376126
165,144053894.61927655,135464883.8948973
166,121913772.66958863,114644835.55632222
167,130682899.08455049,122891115.15051186
168,129010489.17483637,121318420.32790494
169,158626823.8746824,149168922.75347558
170,117411632.1818893,110411128.85886306
171,133604465.38042632,125638487.16782561
172,126153612.80781366,118631881.19348143
173,131161619.15558726,123341292.21106648
174,159804678.0203252,150276549.00340328
175,134428928.30799252,126413792.65368962
176,117268762.42405163,110276777.50926073
177,138460315.6074531,130204814.15921798
178,134011233.54402214,126021002.35215493
179,128279972.70100406,120631459.87069172
180,140514998.6247103,132136989.59334412
181,130267497.78311613,122500481.5670373
182,154083826.84510815,144896795.52794906
183,149098630.36501428,140208834.3717861
184,134720751.16274294,126688215.98143876
185,130393304.18812755,122618786.94221058
186,133320021.41252713,125371002.77118431
187,133541459.2606759,125579237.69929014
188,113296761.76500791,106541601.7992955
189,130649959.3231918,122860139.37606457
190,151873422.70259845,142818183.6215008
191,146001057.35732266,137295949.79513568
192,145609252.65500778,136927505.8967681
193,140733528.08742157,132342489.54440089
194,122318889.2668459,115025797.6466315
195,117301416.99218056,110307485.0947232
196,130777179.69607727,122979774.41326745
197,131812371.50423793,123953244.36680155
198,102697420.12099497,96574230.9832313
199,169579190.21208498,159468269.66243508
200,144337760.88190237,135731825.03112912
201,126603603.77352412,119055042.08118132
202,130981791.97506268,123172186.97309087
203,166004847.1639646,156107041.78800753
204,120240388.83822232,113071224.88077092
205,137045568.81665176,128874419.65469524
206,146330800.88287362,137606032.82705864
207,118586740.09096277,111516172.61271177
208,149171091.1096393,140276974.7464945
209,137326459.4069278,129138562.53885312
210,128903185.57285574,121217514.55217269
211,135833743.5995697,127734847.8106518
212,135472911.68762806,127395529.99362272
213,95348160.29776546,89663160.43357053
214,134098933.34498428,126103473.17591392
215,120189262.27358015,113023146.6655897
216,132665120.77262066,124755149.66022126
217,156664522.9459245,147323621.25584105
218,136257058.7405234,128132923.38210234
219,146959305.3644387,138197063.6134713
220,128163426.969067,120521863.01399426
221,160465864.32615423,150898313.0063047
222,147608586.00873652,138807631.81315422
223,112168171.26862988,105480301.92287913
224,129181957.37838267,121479664.98114014
225,133855453.937782,125874510.88569173
226,170600260.96289784,160428460.50679168
227,132274394.01135224,124387719.43218234
228,116298206.53939632,109364089.65326194
229,133257934.16498962,125312617.38839926
230,115255875.05035247,108383905.7122689
231,138702324.21458334,130432393.3437524
232,113482922.68145508,106716663.13310346
233,121013572.7173566,113798308.75929534
234,141839905.3447504,133382900.61488332
235,168088820.46167397,158066761.11083722
236,138447648.12279138,130192901.95550092
237,125167441.33897491,117704508.81052868
238,110885921.13299824,104274504.14693817
239,123191672.74788257,115846542.64097194
240,164066189.23215404,154283973.60690266
241,126478774.68718009,118937655.75342536
242,143108022.60468027,134575408.16794553
243,160293032.94110113,150735786.4493415
244,130745744.61442326,122950213.60411513
245,130818865.79494102,123018975.0371557
246,139681164.21071476,131352871.38273963
247,116237280.8361548,109306796.55932902
248,128210904.2590078,120566509.53734215
249,109024948.82705311,102524489.6955917
250,112079422.74901055,105396844.90883692
251,116311613.67580485,109376697.40803142
252,134555942.73741767,126533234.02652116
253,148526257.38549337,139670588.32560802
254,146553562.50233495,137815512.59847558
255,148921834.37560487,140042579.59442148
256,111992424.49279661,105315033.80120789
257,142550159.3423128,134050806.71745671
258,127248516.81577441,119661503.09094183
259,126706591.6178992,119151889.42028123
260,143375985.13283953,134827393.80749533
261,190939341.06782976,179554851.58580753
262,123247034.16471303,115898603.21123986
263,137271247.15297657,129086642.2378377
264,144647053.2153644,136022676.2445083
265,135697045.49206212,127606300.13541463
266,139375128.01670784,131065082.16608325
267,139574943.5223135,131252983.95338869
268,142226144.7590368,133746111.04768851
269,148814035.98147804,139941208.52782837
270,112752768.5171612,106030043.38323237
271,130968501.97964805,123159689.37494841
272,142688103.77760208,134180526.40993565
273,162482620.75494665,152794823.1714252
274,134478544.9131999,126460450.93864222
275,119063074.93438743,111964106.66149369
276,138175856.31425196,129937315.35102427
277,118866741.81306022,111779479.62620524
278,138472349.21408355,130216130.27898926
279,128941370.0315114,121253422.31622203
280,154526081.02155268,145312680.92155424
281,132315250.42876635,124426139.8432097
282,170274142.2755666,160121786.18721122
283,156111742.1494742,146803799.23639217
284,136626737.29871258,128480560.37654726
285,125303623.61221886,117832571.40739419
286,153661518.87802088,144499667.07904068
287,145891524.9635268,137192948.11616334
288,123485192.3248548,116122561.52626838
289,126688554.0174865,119134927.2864069
290,124137488.4705028,116735965.43227752
291,129672739.37576704,121941184.79265992
292,150180114.6267173,141225836.65647233
293,132758216.92631611,124842695.08677669
294,130068358.8328273,122313215.99639012
295,116269840.4279623,109337414.83129956
296,123670769.47033013,116297073.8956271
297,139553777.49500647,131233079.92067064
298,117669349.89383051,110653480.5149432
299,135463043.98788697,127386250.64159083
300,130353970.7749906,122581798.72847386
301,151761126.42084956,142712582.84750473
302,148279031.8737505,139438103.28705618
303,150187333.41766828,141232625.03717265
304,128004473.92431118,120372387.32082056
305,164912327.48079908,155079662.05333215
306,122940697.44740534,115610531.38956155
307,141353163.50897148,132925180.0760194
308,130433281.33325708,122656380.50632583
309,114130113.64530365,107325266.24659292
310,134923622.62218395,126878991.51563308
311,163286188.50582147,153550479.32610008
312,126559403.30014098,119013476.99881564
313,142170051.946865,133693362.69049709
314,140208927.324699,131849167.36382948
315,135086632.19958714,127032281.87640423
316,128882741.9115587,121198289.81540796
317,118958069.57524034,111865362.09910059
318,145302113.9534458,136638679.90801793
319,130940139.41138229,123133017.88489786
320,137705029.19512388,129494560.63622937
321,144110973.79474822,135518559.80486506
322,131509559.84248142,123668487.42419834
323,142226207.68647462,133746170.2231664
324,125106311.52063097,117647023.77156904
325,138206244.82152265,129965891.98631792
326,116611545.7366318,109658746.44185768
327,110830110.23018491,104222020.8906565
328,137768826.5617816,129554554.17468889
329,123691868.28809024,116316914.72607286
330,149992601.05798194,141049503.32036513
331,122859069.25398166,115533770.16228676
332,134309908.11629483,126301868.8734122
333,136427134.45136607,128292858.56805156
334,146487744.12267283,137753618.54706764
335,134040824.90327163,126048829.36825621
336,138746732.1835453,130474153.55006504
337,147305623.78475967,138522733.28539118
338,152874122.29027927,143759217.9046566
339,127844614.84403694,120222059.61322106
340,114393013.14211863,107572490.7309166
341,119187085.05140868,112080722.84982012
342,155467211.0943091,146197697.4382745
343,129024278.07945095,121331387.08848846
344,147414429.00830346,138625051.1506143
345,121394304.05064595,114156339.52268082
346,157972993.8175265,148554076.39327335
347,130852649.98862784,123050744.89584202
348,143663340.1433795,135097615.67995697
349,142350364.36550033,133862924.23494405
350,141935441.25922984,133472740.33491972
351,118273541.76962547,111221648.30048707
352,147507916.78165817,138712964.84705797
353,130774774.51461351,122977512.63736339
354,129905159.556764,122159747.24747448
355,114457702.70536438,107633323.26999828
356,120403749.95954874,113224845.82515365
357,140950720.79293233,132546732.44052385
358,139086664.87517592,130793818.23338045
359,129710998.85782999,121977163.10695149
360,137980295.8405231,129753414.89530854
361,152637457.03207883,143536663.4793923
362,157615420.15587294,148217822.55794463
363,134967033.87940636,126919814.43774086
364,143631373.36269966,135067554.87358493
365,134447905.90913373,126431638.74207199
366,142588344.21172896,134086714.86777553
367,125172993.14807709,117709729.60082678
368,133864620.26937471,125883130.68766397
369,134761901.4051107,126726912.6985204
370,121218828.16082591,113991326.1358255
371,136392989.91609398,128260749.85263985
372,150546719.1466345,141570582.8978508
373,157865058.426673,148452576.49819058
374,137079470.69875002,128906300.1847871
375,140344692.73738468,131976837.95486079
376,137335025.62921432,129146618.01219197
377,131709610.25235851,123856610.10993864
378,150911909.12020388,141913998.93321663
379,131738806.11166431,123884065.20722376
380,167632253.40833127,157637416.22547492
381,161233168.44658485,151619867.698463
382,135762556.34913257,127667904.99983262
383,118789212.0238912,111706572.44159953
384,112422122.47032614,105719111.64158666
385,127749512.69327931,120132627.79435503
386,149667608.8723624,140743888.33641726
387,118085568.784156,111044882.93972193
388,126713207.31077918,119158110.66178422
389,126255116.4134826,118727332.78951913
390,152713045.70849618,143607745.2873622
391,138825749.65618968,130548459.71711266
392,123521953.96270561,116157131.30320087
393,149643803.32475686,140721502.1610836
394,107123094.00288047,100736030.28862873
395,141839686.08985326,133382694.43275084
396,138439343.41036764,130185092.39986734
397,112830392.88526389,106103039.50763592
398,143118413.2045073,134585179.24288166
399,135506529.4098248,127427143.30644725
400,166776893.1881789,156833055.65461016
401,166481314.7704652,156555100.68405384
402,152368426.80745426,143283673.80327624
403,112571586.714751,105859664.29079455
404,124099437.37014456,116700183.0752248
405,144115794.92638895,135523093.483317
406,128054366.04975809,120419304.69850616
407,136741211.33478692,128588209.05933209
408,134961589.3519845,126914694.53260386
409,154515557.0793428,145302784.45458716
410,170443904.39852968,160281426.48251683
411,131509865.09844856,123668774.47970808
412,133430595.98865995,125474984.4938385
413,103025357.88934918,96882615.92368893
414,121707352.52112582,114450722.91869457
415,142064199.3039997,133593821.362485
416,138076054.57056174,129843464.14584002
417,140433200.5047743,132060068.57118616
418,143551520.8354844,134992463.44091997
419,130340003.3467369,122568664.08847193
420,149888071.87024894,140951206.5383357
421,132177911.94481894,124296989.97307666
422,122357775.72144566,115062365.55110477
423,140906097.26429036,132504769.52697374
424,118043081.0424173,111004928.46978691
425,126622954.77131094,119073239.30295981
426,165135187.96954402,155289234.79909083
427,122773771.38357762,115453558.05735683
428,141586152.42966118,133144277.36022295
429,127922731.14471512,120295518.33941264
430,116039510.21385452,109120817.73203987
431,131962600.95716067,124094516.60002756
432,131429519.66312152,123593219.52788377
433,149330648.79353058,140427019.0280462
434,114569625.70174669,107738573.01524238
435,132862852.112987,124941091.5477065
436,121835897.54445717,114571603.62592481
437,141024780.29683074,132616376.2507341
438,156121058.5817381,146812560.18949437
439,137896163.2560251,129674298.59775256
440,145344569.29876485,136678603.91312423
441,121632898.48116316,114380708.09607764
442,119188150.32882172,112081724.61156668
443,136904384.20748684,128741652.97914773
444,127214524.63419719,119629537.64535035
445,135028506.20587546,126977621.56326075
446,137597471.86401153,129393416.25960776
447,131635660.9523548,123787069.93287097
448,132623306.42490953,124715828.43414265
449,110805469.13389912,104198848.98505673
450,128496225.45125142,120834818.85506096
451,135584300.99787128,127500277.87301266
452,133588586.51488748,125623555.05729651
453,158896698.3497478,149422706.34278813
454,132499608.77247332,124599506.08014014
455,127662586.7680958,120050884.70512053
456,144632492.5518773,136008983.74008885
457,151736416.34096035,142689346.0713518
458,125030332.39059035,117575574.79022361
459,135399526.84017286,127326520.61441478
460,155537282.74781543,146263591.1680598
461,132168452.5154946,124288094.54891253
462,137141069.57636908,128964226.31602274
463,157054718.23489082,147690551.6998659
464,133925307.68103115,125940199.69781221
465,143859887.73669907,135282444.3996471
466,152116727.85992795,143046982.05125362
467,141957559.75030836,133493540.04209739
468,133675538.89147149,125705323.02080399
469,124558634.58033521,117132001.29803468
470,129017537.0509197,121325047.98429602
471,128745496.22634436,121069227.21101414
472,142593018.13874352,134091110.11846995
473,133872032.1988021,125890100.69123085
474,140026072.5420549,131677215.04024962
475,133840279.16782297,125860240.89003444
476,132344355.01981148,124453509.11397573
477,149031907.8960773,140146090.13615388
478,136491814.19511297,128353681.87310821
479,124565891.38497216,117138825.42590842
480,137595905.68700954,129391943.46370527
481,157646077.92357165,148246652.39939222
482,140053262.12457737,131702783.48218097
483,136508831.67552158,128369684.71019796
484,117505798.24629031,110499680.40420404
485,124803748.94268642,117362501.06150609
486,149816794.81670102,140884179.27878985
487,116114694.633858,109191519.38681562
488,161036707.27236056,151435120.2452512
489,131066207.17687875,123251569.0373051
490,156205752.91928723,146892204.7463664
491,143227711.1588937,134687960.46056435
492,126941721.60226828,119373000.11025561
493,155061066.61213997,145815768.7492446
494,120650086.35317057,113456494.75800106
495,150194553.270313,141239414.41626468
496,125001831.97680543,117548773.67349897
497,126645572.10489126,119094508.10985717
498,145573610.42928898,136893988.7885947
499,136089349.22981784,127975213.31493725
500,118371039.93317334,111313333.27325289
501,136038555.90036,127927448.46626149
502,145527843.67840466,136850950.81581944
503,131503098.72616036,123662411.54284452
504,108354989.54046053,101894475.78855757
505,146621262.35128927,137879175.93921718
506,133231539.06488422,125287796.05898902
507,120950110.3098898,113738630.20855637
508,126006277.90997009,118493330.93156178
509,141360414.18840632,132931998.44389759
510,155770189.78520527,146482611.45114
511,116349736.54598086,109412547.25572751
512,140409297.75240248,132037590.98678364
513,111527413.89942195,104877748.81000455
514,147619927.76131225,138818297.32969508
515,134340305.39581236,126330453.7579198
516,134506491.83466196,126486731.56424476
517,143651132.12028253,135086135.5430555
518,137591532.4795735,129387831.00260772
519,140798828.42962423,132403896.44560379
520,168942722.11636776,158869750.08115608
521,151324105.03942552,142301618.25088164
522,147770810.28469923,138960183.69497806
523,129438485.52787854,121720898.00076154
524,154963455.798846,145723977.84331524
525,109961568.21902606,103405264.47452188
526,146873930.70459673,138116779.29756558
527,128464095.95844828,120804605.03804697
528,118116706.5641213,111074164.1733803
529,141439167.2274425,133006055.94381873
530,119508303.81200919,112382789.39390498
531,152560743.89626288,143464524.25633284
532,116175446.51806895,109248649.02543306
533,131622111.70583946,123774328.54110982
534,128251189.77222003,120604393.08352718
535,128802136.42893973,121122490.3212455
536,134479288.09274808,126461149.80715579
537,127580668.03935552,119973850.26528849
538,130257414.19914638,122490999.20257005
539,113895269.2259683,107104424.09523903
540,150301112.73507535,141339620.42291299
541,149437529.1384164,140527526.7827922
542,146364171.45073357,137637413.72177586
543,107765025.9577285,101339687.95412774
544,136373316.83684522,128242249.7530533
545,144666224.1614628,136040704.1499269
546,124311667.41298154,116899759.20045143
547,150238604.2628436,141280838.93036327
548,135139483.35099524,127081981.85229264
549,133459100.4511785,125501789.41789675
550,141553212.6819993,133113301.59865582
551,111166544.90787145,104538396.12418611
552,108838389.22221187,102349053.44462404
553,127416623.21628912,119819586.38391978
554,149102371.49721065,140212352.44424054
555,126373804.02963696,118838943.82360193
556,138909515.97637463,130627231.58834979
557,157121841.92444262,147753673.23389846
558,148054930.64636374,139227363.77995098
559,114206590.78077638,107397183.54049745
560,121388264.44871321,114150660.02351315
561,129238771.9810644,121533092.09309818
562,139761544.28808394,131428458.91112307
563,154999799.7621422,145758154.84895062
564,112624706.6444083,105909617.01940733
565,148990773.36563832,140107408.19419932
566,108992287.06723273,102493775.34723225
567,157102972.67031598,147735929.0324924
568,141936280.82337055,133473529.84123015
569,156798541.06288907,147449648.7311995
570,155576095.4591334,146300089.72609064
571,126708239.546611,119153439.09356289
572,129354521.73893932,121641940.43456669
573,119148301.4178215,112044251.63580126
574,154262150.25487745,145064486.6553843
575,134223454.68149066,126220570.10298316
576,111965238.56241584,105289468.79366443
577,107339592.68327218,100939620.5399036
578,165463368.70016652,155597848.21553347
579,160201653.47261977,150649855.35306036
580,138522982.1160068,130263744.26539636
581,129626414.63796854,121897622.10215496
582,140459322.31093344,132084632.90141705
583,146081092.37266922,137371212.83533394
584,138968551.05909356,130682746.78734793
585,135306673.52068478,127239203.54341887
586,148553687.5219051,139696382.97874153
587,145903377.5853357,137204094.04207835
588,142048413.01670966,133578976.31035691
589,150297290.50537455,141336026.08827868
590,106108277.17648853,99781720.48725127
591,130535422.40518335,122752431.56059244
592,156911029.06254315,147555429.7921905
593,129476197.59372804,121756361.53776094
594,101251265.06402634,95214300.88620734
595,122509383.87201656,115204934.27907208
596,142490795.73193902,133994982.57880275
597,104711443.36315657,98468170.92412713
598,133594001.30058053,125628646.99401341
599,125293766.44933859,117823301.96397762
600,105756205.63375142,99450640.7147423
601,125106837.9183792,117647518.78359239
602,130499769.14423439,122718904.07514895
603,136529578.19177788,128389194.24462125
604,137875886.05123934,129655230.39276388
605,127314054.04113202,119723132.75147496
606,136597572.8010501,128453134.7710116
607,121096665.16390067,113876446.935659
608,127375182.57450725,119780616.58208035
609,153002735.94466597,143880163.1509121
610,135463091.30352736,127386295.13610277
611,144403944.25290182,135794062.3117796
612,150343232.931645,141379229.26204237
613,136983409.0112819,128815966.04023649
614,131356322.02773462,123524386.19848803
615,123665206.63247381,116291842.73414879
616,134200338.83673854,126198832.50794101
617,155420617.6891619,146153882.09933338
618,133687223.915207,125716311.34144484
619,124527362.40210417,117102593.67941801
620,138248387.91683352,130005522.3588833
621,143718713.3127827,135149687.30206704
622,153965030.75755444,144785082.48992145
623,113756470.41256413,106973900.96573782
624,138081960.86613098,129849018.2868485
625,146802000.5194752,138049137.84849694
626,155499880.22060785,146228418.71389642
627,123106458.92607543,115766409.57335961
628,121915139.07281713,114646120.4896813
629,124237940.72221561,116830428.35985903
630,143469152.8800772,134915006.5589288
631,132816590.963937,124897588.6545604
632,134425638.4329785,126410698.93284315
633,128211642.51510665,120567203.77596013
634,123211458.11762132,115865148.33588606
635,139181688.76818347,130883176.4605046
636,167694700.0585472,157696139.5820595
637,145681749.59662542,136995680.3102744
638,121909949.68282495,114641240.50976384
639,160741333.40075535,151157357.62502953
640,132813256.95373403,124894453.43002348
641,130141697.14927924,122382181.61894038
642,120708969.05202302,113511866.6588063
643,143667898.0039451,135101901.7845011
644,171968338.74718323,161714968.57862976
645,143692640.64466664,135125169.18009257
646,115389428.81089537,108509496.51780377
647,146082954.93761784,137372964.34746888
648,145678087.91093928,136992236.9474438
649,139797415.82268858,131462191.65596272
650,147799810.84636158,138987455.13896683
651,138389413.1744849,130138139.18402702
652,146814538.25888473,138060928.04283988
653,136989025.39800876,128821247.5578093
654,160875039.14394578,151283091.3514605
655,170927650.59205464,160736329.9900801
656,130494515.80330694,122713963.95728073
657,142141987.48338047,133666971.53114973
658,115480316.35119641,108594965.01643002
659,145040950.7321199,136393088.17620093
660,140006236.7014107,131658561.88368677
661,113052088.90790465,106311517.21694301
662,152735498.2985948,143628859.17337608
663,107300297.53001404,100902668.30485424
664,145570590.1570128,136891148.59580222
665,123562865.33370534,116195603.39128363
666,129867681.17157812,122124503.458258
667,128479343.63498637,120818943.59333116
668,122584679.16286547,115275740.19417515
669,142349274.7794948,133861899.6139706
670,136669113.64308926,128520410.0910312
671,117993748.93233067,110958537.71733388
672,142067809.2645778,133597216.08424433
673,124399669.76665992,116982514.53764676
674,138371092.82177722,130120911.15656535
675,140943156.91486573,132539619.54804152
676,119808091.94397649,112664703.08042732
677,139003919.33282676,130716006.2775373
678,125027577.01050115,117572983.6957943
679,142738652.4204256,134228061.16107327
680,152055183.15662482,142989106.86426654
681,142826588.77552053,134310754.43475783
682,146197876.86577186,137481034.21739852
683,125756682.34310429,118258617.14908808
684,127609108.35697283,120000594.86899494
685,129148752.83737728,121448440.21415994
686,139915252.57755062,131573002.56016025
687,126177489.82380804,118654334.5760018
688,124109253.49716786,116709413.92948961
689,120918250.59895703,113708670.08804843
690,130028061.11757039,122275320.97569016
691,133338715.67691027,125388582.41636401
692,121350220.74570107,114114884.62275018
693,146281470.73694214,137559643.92165077
694,124878551.19250767,117432843.33245887
695,108098719.8510661,101653485.81871782
696,121697920.62494977,114441853.38605352
697,149787834.5357693,140856945.71384984
698,153338009.02806047,144195446.0485745
699,131901976.13584407,124037506.44835824
700,157536055.8276188,148143190.21606484
701,170754329.01810512,160573342.47104353
702,139428022.03257293,131114822.45069572
703,120193323.5747677,113026965.81740984
704,136384898.35459167,128253140.739104
705,141159421.0416313,132742989.2306201
706,141677137.19966617,133229837.29136889
707,109628831.91559918,103092367.1048918
708,138627864.0917024,130362372.80090263
709,122047868.19023405,114770935.82027598
710,128546957.37108095,120882525.95557106
711,181657585.69541612,170826507.81427717
712,126698301.0434396,119144093.15965559
713,148383914.95912302,139536732.86607644
714,144707622.7773687,136079634.43162405
715,122914968.64785302,115586336.63347167
716,126854903.71123636,119291358.61378847
717,118195820.24729897,111148560.81454356
718,139814174.19781855,131477950.8365614
719,131679548.75209634,123828340.98432086
720,134563450.9491809,126540294.5717251
721,146111039.74025774,137399374.6332781
722,123722723.10322256,116345929.86627816
723,130460999.65789695,122682446.16486998
724,125267626.27733606,117798720.36294092
725,130718358.3393099,122924460.1971118
726,112781390.44967046,106056958.77329844
727,137751305.40175352,129538077.68916811
728,127752303.0446092,120135251.77491404
729,124021111.84788859,116626527.60199754
730,145563170.17729965,136884171.02193657
731,134451991.5939307,126435480.82366315
732,137542130.7105254,129341374.74451078
733,150605304.86966643,141625675.52960086
734,127440303.24066348,119841854.52016823
735,122609096.48279084,115298701.66576505
736,119459535.58796045,112336928.90657847
737,130577120.65768923,122791643.61347902
738,121404861.96895145,114166267.93996662
739,156620903.13510004,147282602.21484622
740,108315537.45082773,101857375.97424403
741,142224772.21406093,133744820.3387751
742,137127061.5203916,128951053.47066791
743,128334220.55773406,120682473.27531295
744,133020482.1535456,125089323.11894624
745,136588180.42470688,128444302.40188897
746,105247115.29584096,98971904.17173304
747,150886915.7291638,141890495.73794147
748,143803625.06954384,135229536.3148366
749,140130033.0304633,131774977.03085127
750,121281096.14937764,114049881.48319617
751,101752253.81881565,95685418.89158684
752,136829141.02900308,128670896.06928338
753,143963877.04817548,135380233.49478188
754,126780873.09501335,119221741.96886663
755,140034018.41608074,131684687.15271975
756,128482389.12479009,120821807.50009157
757,126861276.88292128,119297351.79408132
758,132580520.42027074,124675593.48481317
759,139330752.23163652,131023352.22474207
760,142873479.6618393,134354849.51797435
761,134589405.7096056,126564701.81608836
762,115672265.21465538,108775469.19905521
763,121074428.32552367,113855535.93747398
764,130406444.92497551,122631144.18111834
765,119223030.42871127,112114525.03459077
766,131541405.95353727,123698434.7557029
767,128366246.06130686,120712589.3033081
768,111253340.50534636,104620016.65631822
769,134779834.21464568,126743776.28952563
770,126922419.23243143,119354848.61705402
771,122676321.76048395,115361918.73088896
772,130560341.21440557,122775864.62088566
773,143475495.11687458,134920970.6487832
774,112105459.24534181,105421329.01571834
775,127611393.49941033,120002743.76303072
776,128886230.52403039,121201570.42427091
777,147864491.6937441,139048279.48185638
