,VP1,VP0
312,56236661.61326071,52883629.81237702
313,79185225.8577821,74463918.21176256
314,166404160.70885825,156482546.82478312
315,47149673.33728585,44338440.423276626
316,123344531.10758832,115990287.03611398
317,39947947.09361081,37566106.971129015
318,101894516.89051123,95819199.72785445
319,104905333.74323834,98650500.86317898
320,150747863.36208835,141759734.17254978
321,152405173.1027207,143318229.15240437
322,262634381.8160298,246975176.43341646
323,193283297.26293647,181759052.69167867
324,64717859.3036816,60859148.02699387
325,212761122.31494242,200075539.83816385
326,186929163.77147588,175783775.46680173
327,42954796.600685194,40393677.3082017
328,28784377.595121767,27068149.592314273
329,46287799.09263039,43527954.21745189
330,79921893.93321282,75156663.48998669
331,89520999.60145012,84183435.99259289
332,136701469.25107676,128550836.5414299
333,163747033.97018844,153983847.52825075
334,29865510.262274656,28084821.24578062
335,82930758.0822815,77986128.34886019
336,68366860.06682236,64290582.25525742
337,423279765.3784559,398042305.0941867
338,93445892.14875543,87874312.34568189
339,38632548.457695596,36329137.1275805
340,85767947.46762139,80654154.31017615
341,144311897.65066788,135707503.8586569
342,113308020.5520172,106552189.29697503
343,347254851.91662455,326550270.09960854
344,118832286.32458693,111747078.4977393
345,118384846.2943073,111326316.44953538
346,45747034.652706586,43019432.0961835
347,136103589.53432545,127988604.56133048
348,76041043.33982992,71507203.1513024
349,162253261.71471858,152579139.34116948
350,36797355.3374985,34603364.814313605
351,129427328.43293287,121710406.13189945
352,84342199.97276653,79313415.00309664
353,82907138.38919197,77963916.94672863
354,119112657.76008104,112010733.18098848
355,167557376.08941525,157567003.3613165
356,95228868.41110504,89550981.15776014
357,320440793.0552701,301334961.75959885
358,137541448.37971923,129340733.09671861
359,121364010.14421725,114127851.84778711
360,32122139.992649958,30206902.604476195
361,141400680.46737152,132969863.90265049
362,167931702.90554798,157919011.46786708
363,194135006.18450245,182559979.6674964
364,244357300.78185603,229787840.6326344
365,178504129.75196508,167861072.24326202
366,165439036.69887707,155574966.9755759
367,174739155.81448895,164320579.57796153
368,328873906.3377116,309265262.5313878
369,102348092.08254012,96245731.13742301
370,173241023.51609367,162911771.3093779
371,191147690.6456635,179750778.61329535
372,107252791.26985954,100857994.53860086
373,47616753.22938112,44777671.3341767
374,124179856.56253564,116775807.386452
375,131387507.78232262,123553712.54634973
376,30198289.21674435,28397758.723445106
377,123546514.17638263,116180227.14870359
378,49195038.745019674,46261853.79723358
379,58205362.241979845,54734949.43686958
380,125502061.6038809,118019177.81308617
381,97762464.28748234,91933514.94580612
382,145102244.59888604,136450727.4824265
383,21857576.123076607,20554348.909218837
384,133078769.46480086,125144135.1313018
385,142839812.1047917,134323189.3416318
386,114247217.11042005,107435387.58241385
387,374201110.36116785,351889895.80871797
388,302470544.87231135,284436164.3331165
389,212958628.5605601,200261270.05185804
390,145967799.86244446,137264675.2315828
391,140181013.04389182,131822917.43272868
392,125472444.77490725,117991326.84585717
393,236020894.8210973,221948481.14457932
394,124679157.10759977,117245337.83923519
395,203532408.26982203,191397074.87943757
396,99447958.05530716,93518513.51989819
397,62446235.713920064,58722966.796675526
398,197975075.9773911,186171090.70352077
399,29819539.696523782,28041591.610313397
400,140834593.5926311,132437529.16110249
401,204860474.47347793,192645957.00482863
402,27599421.96899943,25953845.277685992
403,100358249.733038,94374530.33749416
404,98965887.28818227,93065185.5437939
405,138440721.12287322,130186387.96820377
406,46905669.01995173,44108984.51995046
407,209659342.15588266,197158698.95562446
408,188469822.52253488,177232574.60816097
409,164048842.17237574,154267660.84114927
410,180727248.01227763,169951640.2061331
411,130753896.89483172,122957879.8162778
412,20385536.181874417,19170077.277753193
413,132549621.58134879,124646536.94567473
414,96410554.22426121,90662210.61741841
415,91476432.5831666,86022279.03486237
416,167453896.27328536,157469693.38358524
417,135131516.4220454,127074489.94026874
418,100266113.21556118,94287887.33019842
419,135767932.81372142,127672960.90028723
420,104651843.9668042,98412125.05790174
421,93667347.10269666,88082563.35967137
422,106013286.57113767,99692393.56305411
423,103329641.49895813,97168757.05132549
424,398052887.8268191,374319544.6121111
425,195141651.26362893,183506604.95053816
426,194239981.39308798,182658695.87701276
427,109019268.22397162,102519147.79047403
428,66176375.58984874,62230702.332322665
429,207326062.4872005,194964537.803316
430,218342225.9659697,205323878.0388766
431,37369835.29755373,35141711.462462194
432,28575339.159941103,26871574.77962934
433,48429693.81612209,45542141.48257058
434,13246223.75713665,12456436.308430288
435,71711756.79898109,67436044.22738843
436,118673987.6501149,111598218.1589422
437,138336576.29704627,130088452.63104272
438,1829914.2238695403,1720808.163703317
439,363044845.84646875,341398807.86431575
440,225334650.5332924,211899389.132552
441,113311739.27178569,106555686.29331109
442,47564677.45002839,44728700.49987612
443,220241762.9539978,207110157.80741298
444,65571263.9102229,61661669.584956795
445,376776106.20894474,354311361.15313536
446,49304480.48290088,46364770.22552256
447,35535694.123126596,33416928.374179244
448,112216694.32374655,105525931.8591261
449,109053295.43707255,102551146.17888391
450,45641169.14936311,42919878.67448115
451,107745580.33865717,101321401.75272566
452,124387991.67392054,116971532.73475115
453,75910698.71023054,71384630.13679509
454,183647918.60595015,172698169.9262268
455,191787283.43789482,180352236.58545652
456,99063774.0611765,93157235.95571476
457,202017126.19357866,189972139.36437333
458,107060542.12212814,100677207.97573037
459,53045524.01858732,49882759.30556029
460,73244407.05726847,68877312.37108639
461,104114039.47611493,97906386.40306062
462,212075605.1356478,199430895.6558838
463,75721667.73207535,71206869.86466908
464,143393438.4485775,134843806.4938463
465,82521352.50992583,77601133.00755642
466,55223150.90462712,51930548.2533248
467,101454909.48902763,95405803.29897828
468,122409805.3425701,115111292.97929645
469,26054849.236430086,24501365.520455383
470,47146886.26560255,44335819.52681991
471,161623152.22527674,151986599.24321583
472,144474705.4737694,135860604.4944427
473,357625153.89460343,336302257.4173742
474,98563044.34727879,92686361.54627827
475,110113914.15720256,103548527.00054717
476,228509341.7312452,214884793.83590582
477,136365529.68610796,128234926.90021907
478,144658115.8984973,136033079.3307291
479,78036210.4344762,73383411.21594024
480,59565970.34766108,56014433.199177384
481,75142857.27335872,70662570.1649322
482,123768476.65254243,116388955.42461364
483,9290977.320029015,8737015.87349819
484,153393581.01101026,144247704.63025326
485,62787078.64775402,59043487.450283974
486,199438524.62871036,187547283.28867134
487,112940310.93362175,106206403.84705974
488,94936863.0766003,89276386.23035522
489,147416129.1861693,138626649.9577677
490,89112511.21304154,83799303.14943422
491,169251000.9340681,159159648.20822448
492,233320402.96595573,219409002.31561252
493,99920718.72474422,93963086.4997862
494,285284900.8178903,268275190.11826414
495,193461427.15917405,181926561.84355414
496,34074374.984726325,32042738.332736973
497,148820968.0327929,139947727.2653398
498,107822496.07280453,101393731.49447614
499,73638273.9762535,69247695.52935754
500,197796408.85339874,186003076.35533932
501,153211530.02576128,144076508.1787801
502,104011048.30500795,97809535.93558052
503,13239910.033750944,12450499.031915482
504,62324237.697165936,58608242.73996964
505,167973447.701149,157958267.28878224
506,16553071.748028483,15566118.141942428
507,80415960.33175611,75621271.8748688
508,110736376.91473159,104133876.29221627
509,104457187.31402825,98229074.53408663
510,133256588.88394257,125311352.31784129
511,341131679.4988277,320792183.21943414
512,23744843.66928135,22329090.78413252
513,73085443.56737162,68727826.85554849
514,169839717.12345105,159713263.02337807
515,76285542.64006396,71737124.52486973
516,87601430.93379293,82378318.90513258
517,169434307.53550965,159332025.41154182
518,58819766.20154684,55312720.42506312
519,147385037.69613788,138597412.25407106
520,296848464.4910489,279149292.5820379
521,84921995.32744679,79858640.87576146
522,121809234.58648819,114546530.40929912
523,105966188.52689452,99648103.6734129
524,116483967.48111223,109538774.86026908
525,142303721.98700893,133819062.84262544
526,70410778.67334819,66212635.09149216
527,112258980.54299708,105565696.8220677
528,82844984.74981625,77905469.1306253
529,168887998.27594125,158818289.07269636
530,187071107.78107488,175917256.26460123
531,156333632.15635616,147012459.3639031
532,265196967.77945065,249384971.81536683
533,164190838.28153178,154401190.63214305
534,67973792.97928217,63920951.23960689
535,140964845.87050155,132560015.33022273
536,220632094.34127632,207477216.23507974
537,54707461.32299284,51445605.937210925
538,213952035.31135577,201195446.32326397
539,46088834.1380573,43340852.26827078
540,167639435.5397401,157644170.13240668
541,187053261.82685608,175900474.35028622
542,173679178.9078461,163323802.30255955
543,110984971.24246174,104367648.53302862
544,96303812.21071865,90561832.94620399
545,277924320.6002921,261353474.13681653
546,95025832.39571075,89360050.87902966
547,264144908.24947786,248395639.85419393
548,192661366.65832657,181174203.82405987
549,105295266.40740713,99017184.34104022
550,140647233.47100234,132261340.1230341
551,63275703.50245526,59502978.73571713
552,94472698.27992333,88839896.60641187
553,211821911.60079902,199192328.2410006
554,68590262.91064863,64500665.01893902
555,216547843.2774297,203636482.89271608
556,129257026.4697921,121550258.18362696
557,231593710.09034514,217785261.07255253
558,166111262.33917364,156207112.10816407
559,146618173.65782484,137876271.4047535
560,135927995.05563742,127823479.65630153
561,33178477.709599342,31200257.671748362
562,76901607.10017723,72316457.00860147
563,86010690.95031354,80882424.55435137
564,29466017.943290178,27709148.09406776
565,56255996.90308346,52901812.26275669
566,165143419.75506634,155296975.77598685
567,65836366.71272073,61910966.00596292
568,138610791.0564123,130346317.72131301
569,126142387.41070992,118621325.0948813
570,208065927.4379016,195660289.3476218
571,49132598.42761578,46203136.39587603
572,37022662.038784616,34815237.92063351
573,70665043.37384622,66451739.61707663
574,70053828.67843251,65876967.73764982
575,82090865.65717915,77196313.32753505
576,82362632.72169767,77451876.66331822
577,72778345.2051018,68439038.80091697
578,260510806.8435953,244978216.62998152
579,261253939.85663167,245677041.38300535
580,124181846.8375951,116777678.99416217
581,138034506.2639357,129804393.09852122
582,151770413.79793283,142721316.47780052
583,40050728.49547681,37662760.1765639
584,217182977.70234185,204233748.32143477
585,98778968.74773462,92889411.75825019
586,211737873.02207318,199113300.34425488
587,99475183.39925408,93544115.59102939
588,82811140.38722241,77873642.69051835
589,123724446.92294167,116347550.90567262
590,106860009.91678207,100488632.22089787
591,91630063.3806565,86166749.8122728
592,62579113.201948516,58847921.651492834
593,50393424.80108182,47388787.77131858
594,71832211.52276094,67549317.0077916
595,110620811.98031735,104025201.7543697
596,149200167.63903254,140304317.62874517
597,144466568.88908267,135852953.04216644
598,88919123.68107936,83617446.07689054
599,156200262.73219132,146887041.90394917
600,201963518.5437096,189921727.99517998
601,170272949.68064415,160120664.69908255
602,127427014.77932851,119829358.36463809
603,110596681.04544666,104002509.59252867
604,70154944.749628,65972054.90541164
605,122984137.25145,115651381.15642749
606,38702690.61724354,36395097.15958389
607,136685922.74265385,128536216.97169146
608,280259455.465824,263549379.8724736
609,189974853.23087728,178647869.9787075
610,86960582.09161577,81775679.77323581
611,105725161.0369548,99421447.10833734
612,125603759.36615278,118114811.98941262
613,266633654.74848163,250735998.345871
614,61153316.974654354,57507136.51757713
615,130733965.30685928,122939136.62118639
616,40929029.81524723,38488694.01626943
617,179212900.69272375,168527583.71420634
618,115822271.19481683,108916531.28376882
619,262181426.5702258,246549228.00665167
620,122039364.11728358,114762938.7907065
621,119086768.79563944,111986387.80961543
622,122858990.0584897,115533695.68871455
623,178900016.26036832,168233354.5757747
624,160431482.27593827,150865980.9374434
625,272913690.04132396,256641595.37293607
626,141342512.66484538,132915164.27348426
627,68502884.88613027,64418496.78615622
628,38021595.813515104,35754611.67495094
629,89337836.79317632,84011194.00897801
630,94679954.08793691,89034795.07856567
631,127094621.09915283,119516783.18983008
632,125973186.0624111,118462212.13883984
633,34753341.54272809,32681222.465299394
634,62999614.09081548,59243350.766676515
635,262072131.22943574,246446449.2467333
636,62194877.07138109,58486595.05943431
637,33689442.301718116,31680756.719196618
638,47011765.08949073,44208754.76066342
639,62316485.79407345,58600953.03318897
640,127575685.5778264,119969164.8760157
641,138161424.18307024,129923743.7153524
642,228916832.58756304,215267988.62342075
643,101937064.75107604,95859210.7321152
644,173701911.89849344,163345179.87063408
645,82225521.05880524,77322940.09035398
646,117457017.18670456,110453807.84664133
647,80099142.046119,75323343.43362089
648,103322272.14217496,97161827.08206883
649,79125133.80786179,74407409.06574486
650,164833045.03993613,155005106.7164231
651,162048811.73632252,152386879.40499118
652,128056647.79314329,120421450.39615336
653,178930218.3948073,168261755.95045444
654,196139388.3451511,184444853.36279556
655,146683376.8895636,137937586.98556724
656,154040058.3654332,144855636.68227473
657,196723181.25825247,184993838.44508684
658,97406664.93395549,91598929.62797922
659,124858545.59572747,117414030.5412307
660,123363284.34665291,116007922.13969277
661,28122917.073612526,26446127.72345661
662,103127061.97088765,96978256.0425046
663,114540750.93195029,107711419.86295657
664,92546916.60226089,87028936.95092364
665,98961157.61612242,93060737.87177405
666,112335599.99141352,105637747.94370696
667,169458359.97279096,159354643.7561018
668,234079850.0956639,220123168.47906217
669,123413328.28124912,116054982.2751208
670,168376377.30094078,158337172.7782719
671,130952215.88334456,123144374.31421587
672,119939398.12169006,112788180.31209579
673,52114579.48714598,49007321.03158935
674,235958714.44405505,221890008.1850052
675,198137352.46080753,186323691.6800024
676,148707167.46848717,139840711.89951724
677,206923101.16282392,194585602.48077524
678,120006270.41130807,112851065.43556178
679,193357599.97195774,181828925.2062486
680,31614692.24474684,29729710.71435687
681,136882831.25494364,128721385.09106617
682,93128848.79063891,87576172.25158438
683,194421942.17627048,182829807.50459066
684,187932060.9831356,176726876.34369966
685,273692035.67394257,257373533.242658
686,179786994.4776871,169067447.96522418
687,95394205.91070786,89706460.6416461
688,85264275.07652523,80180512.67652762
689,98048851.1473442,92202826.39221126
690,141616126.19116497,133172463.97838232
691,26661887.193582334,25072209.693761203
692,160563264.47953135,150989905.8126183
693,193283529.04328305,181759270.6524483
694,66895343.952326015,62906803.21806752
695,18644670.517626353,17533008.278631385
696,322355630.9235146,303135630.11490333
697,61980549.16010205,58285046.14821892
698,98479975.0801886,92608245.16732617
699,68993570.9845267,64879926.416530244
700,65854974.72399956,61928464.54075828
701,101377915.61823735,95333400.07937224
702,226417935.91832417,212918085.15112343
703,116155151.78720585,109229564.33933474
704,151092746.24710765,142084053.90094
705,364537584.35974646,342802543.9446282
706,101755155.42384012,95688147.49249546
707,41359232.64208572,38893246.60502766
708,199120703.274328,187248411.5852404
709,107543017.20229053,101130916.15827635
710,136352914.92467666,128223064.27618401
711,57018081.650828265,53618458.77997975
712,236495883.14052102,222395148.95395875
713,178808742.2896865,168147522.68713528
714,372040658.68079746,349858258.0191573
715,158935575.96096572,149459265.93115377
716,201916074.2472163,189877112.49809173
717,78283912.60623404,73616344.49432452
718,123568494.98856018,116200897.38589098
719,74158123.36581159,69736549.6307023
720,220661743.03533185,207505097.16747993
721,232654808.23102787,218783092.7299928
722,142693909.9001236,134185986.3505734
723,226516937.2472223,213011183.66512105
724,128524106.71375507,120861037.73652808
725,184506169.67224008,173505248.98059678
726,20055078.145785075,18859322.3369771
727,178411012.96920845,167773507.41762415
728,158968484.9855697,149490212.80148208
729,80336351.12306336,75546409.25320187
730,337722462.9508031,317586236.40993416
731,22396720.40775374,21061347.47471692
732,247865469.58520752,233086839.8085034
733,62621861.62697979,58888121.261846006
734,64169666.58355777,60343640.52627778
735,86214116.0124922,81073720.68349925
736,71806851.52296901,67525469.06229545
737,270221479.7068451,254109904.2906179
738,128958851.01138943,121269861.01727767
739,67705391.86118579,63668553.1604277
740,78503914.73073457,73823229.30178398
741,37057021.23258254,34847548.495858565
742,184326744.80817717,173336522.07153
743,149197454.1155934,140301765.89532205
744,234058085.80884016,220102701.85720912
745,184296079.59458792,173307685.22814262
746,62326707.73776267,58610565.50787214
747,100323595.0996237,94341941.93782406
748,6271310.436040445,5897392.377570578
749,247459866.0364069,232705419.8004512
750,65477347.156942755,61573352.48591199
751,108686010.88640532,102205760.45263179
752,142638312.61282083,134133703.97327812
753,250105422.74985468,235193238.91823167
754,56333447.44905939,52974644.92893316
755,102007384.75115165,95925338.00115508
756,245117352.13806298,230502574.99642825
757,49193548.50972645,46260452.41512235
758,24948194.293296248,23460693.32079325
759,135728228.2652724,127635623.67965908
760,29679864.68784654,27910244.527449112
761,143847466.3897475,135270763.65802565
762,61355859.55267657,57697602.77944438
763,80895293.77720004,76072025.73824483
764,99627974.84036173,93687797.05750056
765,297011287.6808432,279302407.668299
766,228057554.4291922,214459943.71588963
767,136126553.1988773,128010199.04970263
768,63915169.01137577,60104317.01365576
769,127303407.37775554,119713120.88041814
770,132137169.63162188,124258676.862963
771,172959715.49508306,162647235.8832055
772,99707987.21886054,93763038.81054126
773,84349769.09989296,79320532.83167098
774,48498688.1116469,45607022.090327695
775,165856920.8293714,155967935.35292205
776,64394615.05132878,60555176.758251734
