,VP1,VP0
288,118831517.3464111,111746355.36880495
289,78683576.83628608,73992179.30714948
290,190377030.60643727,179026068.09427652
291,181768467.114113,170930778.0844394
292,222599990.68205887,209327779.52617195
293,169978410.95528093,159843687.43068358
294,63059864.118719935,59300008.47146341
295,399128130.3440613,375330677.30756533
296,109803234.84132828,103256371.50163001
297,94242420.81640832,88623349.11256509
298,282278652.52806646,265448185.15170962
299,55258298.272661865,51963600.00900708
300,105456080.3440092,99168409.97300288
301,184885406.12844315,173861873.99683833
302,501860.43814276037,471937.71583981876
303,109727542.10462756,103185191.83782467
304,63885318.837377265,60076246.614270605
305,25126883.315623343,23628728.261652067
306,87280097.13635078,82076144.18311585
307,71539376.40451737,67273941.77133544
308,65582238.30289824,61671989.64491429
309,522027.82513388596,490902.65076529706
310,911302.4864402119,856967.358258672
311,141241922.54116318,132820571.69435547
312,226289472.26712048,212797280.96432227
313,69351308.90569498,65216334.71763132
314,3024733.983882779,2844388.4771220954
315,318995681.95120054,299976013.37125164
316,231131977.1904166,217351058.34693664
317,123831879.32157141,116448577.79873505
318,224787968.56771177,211385302.3097657
319,-158947.3215614712,-149470.31121675993
320,80491140.33137609,75691969.3728202
321,180688598.09348843,169915294.73435557
322,16806393.534532204,15804335.973452432
323,38173862.83463971,35897799.98924249
324,233953290.2725204,220004154.60725257
325,6898359.6268514525,6487054.642892183
326,21609402.196166936,20320972.00341972
327,84436675.95881867,79402257.99144647
328,104292120.59533903,98073849.6861834
329,68135728.48600401,64073231.56964942
330,128185443.63407412,120542566.96633671
331,283261279.6138676,266372224.48047495
332,-6226727.407597051,-5855467.549451705
333,185865948.27289528,174783952.69594827
334,13147411.922156285,12363515.990042271
335,137674634.5725503,129465978.25024916
336,-3762269.5982692027,-3537949.568512673
337,236217304.0049451,222133179.70726764
338,192170654.02596512,180712749.24177113
339,65244845.78300984,61354713.67917603
340,87377562.07287928,82167797.90997656
341,135517702.99785006,127437650.6850123
342,55019185.363795504,51738743.87080297
343,146620780.18313587,137878722.5196613
344,18848590.95208869,17724770.24418772
345,243120863.18676788,228625123.88898385
346,152870599.9847016,143755905.61159167
347,99731612.44053347,93785255.41162223
348,27592422.55182362,25947263.190908268
349,71749281.98483254,67471332.02684666
350,105969818.2630866,99651516.99169303
351,30123136.312905595,28327086.7057271
352,35834057.10166265,33697501.88003789
353,336122386.05707896,316081561.8490407
354,271785519.46932137,255580690.38349527
355,149910546.98898518,140972341.60974893
356,205343835.90842992,193100498.69450733
357,85665271.4201554,80557600.17753345
358,97977721.18838869,92135937.45694976
359,109769457.62684195,103224608.20601918
360,94229787.38464895,88611468.93139401
361,35400750.8986048,33290030.949499678
362,105169222.26679379,98898655.40491569
363,86677212.32335056,81509205.52858715
364,147108644.86222816,138337498.95388633
365,24669155.564439796,23198291.883424122
366,243037101.85981384,228546356.71326327
367,562022245.3327224,528512459.94815916
368,436914606.107907,410864187.6348991
369,253288466.7986331,238186498.4454365
370,40482622.89068132,38068903.476305045
371,107142302.4431481,100754093.45267949
372,282633.9852442925,265782.331654828
373,-1137335.3466317602,-1069523.3272812706
374,-17143937.26250231,-16121754.131703338
375,-7977811.523734357,-7502145.739650368
376,20925307.810243882,19677665.78245888
377,7070660.5208705375,6649082.338602668
378,106773244.671665,100407040.23140699
379,116808098.81976324,109843580.32403739
380,100227444.47860913,94251524.16226454
381,217195034.95376927,204245086.67621526
382,73017537.71393985,68663969.79305649
383,233294249.21541122,219384407.94563526
384,85496209.37404113,80398618.21797982
385,314105586.64975786,295377483.1198087
386,106312849.68791759,99974095.65060292
387,201798349.91335326,189766407.31194934
388,102581396.15148212,96465124.77960785
389,91898664.55402833,86419336.01871322
390,157573880.22920433,148178759.3909401
391,100079224.57785067,94112141.66448325
392,103013101.61150958,96871090.40916596
393,132083583.48428944,124208285.71424781
394,188697232.42547828,177446425.51569942
395,68565629.05532703,64477499.92257113
396,33050667.555169623,31080068.01789576
397,72243827.29927482,67936390.77294129
398,-3250888.0222878014,-3057058.399277737
399,68659002.36835553,64565305.98322446
400,54571276.641677484,51317541.07585188
401,51443152.424607,48375926.86268388
402,311628534.6759285,293048121.8837014
403,342081479.71187294,321685352.9315309
404,226477380.45423082,212973985.3902392
405,74084109.98721287,69666949.19563566
406,61823193.45471177,58137072.5552992
407,68437806.9077548,64357298.99065025
408,474911143.9304275,446595235.36630166
409,491454725.9464116,462152429.588117
410,432155244.61060125,406388596.3685169
411,-32632460.814769883,-30686796.265805736
412,12332633.483238932,11597317.568821417
413,28172820.85660225,26493056.063620448
414,124721215.51541819,117284888.57368068
415,108659780.7011618,102181094.2052669
416,81845535.88490081,76965610.99765024
417,93102497.5884892,87551392.20277601
418,2881033.9212814197,2709256.3285090327
419,58674888.50147018,55176480.853951804
420,303821250.2168583,285706335.77248544
421,99683536.63026308,93740046.05387703
422,204521489.10362133,192327183.16055974
423,60614495.8145054,57000441.810761996
424,136122310.83903039,128006209.63459085
425,-8527132.942882549,-8018714.642300031
426,170892117.88080505,160702915.8667298
427,244412736.110863,229839970.70816934
428,-1121246.1739457203,-1054393.44887264
429,54391003.15424195,51148016.141386725
430,251918752.59265798,236898451.52124885
431,53494810.003634125,50305257.246076405
432,582041767.2097899,547338346.0088989
433,57709456.46194303,54268611.34102675
434,216167603.40675846,203278914.2891818
435,212090314.46343943,199444727.9607078
436,-12624680.692431021,-11871951.874194382
437,17329579.639631588,16296327.843370453
438,77515085.5350752,72893357.6552318
439,53142471.97842571,49973926.87973844
440,35468072.77315588,33353338.852029853
441,251597735.55109048,236596574.66898355
442,234454307.30798322,220475299.20711023
443,282032527.0301362,265216734.540195
444,57260857.15855722,53846759.139744036
445,121729053.19758916,114471129.72286545
446,268360895.73317155,252360255.01777786
447,87835367.35727005,82598307.19860336
448,226709949.99829227,213192688.30255574
449,149193925.49264708,140298447.6615527
450,168208437.3709138,158179246.03021318
451,270998962.0922107,254841030.38298938
452,-14768619.523447655,-13888061.369803717
453,-14774833.038692055,-13893904.412946608
454,95751094.68318509,90042070.42335172
455,48820985.8446728,45910103.274625644
456,114145974.35899495,107340181.28755283
457,8030633.488528502,7551818.269135605
458,23599096.317745026,22192033.413305875
459,298753969.05752426,280941184.12055546
460,255103573.22412845,239893381.7049031
461,195263982.83463243,183621642.67379072
462,24860375.874106955,23378110.95125196
463,162015910.4934189,152355939.8523903
464,64296190.75493888,60462620.872011155
465,162464799.26663104,152778064.26426834
466,-18610362.61793197,-17500745.93917114
467,152417834.24746305,143330135.39421082
468,-38043794.615834326,-35775486.9049246
469,-7578245.312964404,-7126403.101845747
470,103015941.20185106,96873760.69292979
471,56008928.79561436,52669475.24347033
472,48751245.19047895,45844520.8087847
473,186183475.98201472,175082548.26230183
474,87969131.76325575,82724096.09014298
475,133521704.74684641,125560661.0205451
476,247354731.68358332,232606553.935448
477,1383971.8417988862,1301454.4685417048
478,28545216.129074372,26843247.792082705
479,116504487.60184464,109558071.49768297
480,51199067.60645756,48146395.258290194
481,47504054.250694595,44671691.873481154
482,41271806.37742322,38811033.00835142
483,108490734.43531989,102022127.0851091
484,116357943.20440963,109420264.60369758
485,355859408.4051227,334641792.0175832
486,105714094.98381099,99411040.8530378
487,89003964.98436496,83697228.83687389
488,207391637.37527704,195026202.88098145
489,40558085.30953372,38139866.55463962
490,150091756.19200122,141142746.46907002
491,215832678.0133384,202963958.35096845
492,248315949.2425018,233510460.2502392
493,-24067560.7588117,-22632566.32139355
494,76310670.28273772,71760753.96721385
495,325179941.6842258,305791545.32145864
496,-41928278.76357878,-39428364.15240554
497,127446508.04193409,119847689.36889575
498,210527197.26014203,197974809.42071673
499,356685457.81058556,335418589.38983214
500,62822125.019432366,59076444.23137546
501,140415126.89340544,132043072.57345825
502,59052636.44196698,55531706.10514115
503,121751658.70047465,114492387.40445651
504,116849239.41541475,109882267.96957469
505,4761755.265240755,4477842.309273029
506,87285656.60659863,82081372.17777461
507,7836397.626542583,7369163.447051906
508,146640877.6928286,137897621.74362394
509,43163872.79120158,40590287.6251136
510,22633282.057046156,21283804.46860853
511,117457495.47983386,110454257.62221594
512,132920375.19681203,124995184.89861679
513,59546668.48757594,55996282.18533427
514,10396286.800379746,9776422.831702046
515,135740128.29507664,127646814.1869344
516,203051160.91103533,190944521.21710816
517,208315619.46242672,195895093.83660263
518,373869854.10766596,351578390.2431191
519,5283654.320105786,4968623.86751552
520,29525541.321785413,27765122.47489377
521,83057299.56054205,78105124.96957466
522,106926596.71594198,100551248.87587252
523,297916281.5089852,280153442.51313174
524,44621825.03015453,41961311.5137495
525,104557479.324772,98323386.77484135
526,118374680.82990913,111316757.08664502
527,328978167.1487004,309363306.9382587
528,78475836.28113098,73796824.99022023
529,126521102.4625343,118977459.79474643
530,31391097.417523984,29519447.414018504
531,128111131.76191694,120472685.83496994
532,418297180.9506455,393356800.25036603
533,5835270.847018846,5487351.03535972
534,-4031772.7181058354,-3791383.9441293157
535,111336497.47526814,104698215.50894402
536,136083844.82507548,127970037.10258071
537,151202197.03493816,142186978.8395878
538,190697985.37199664,179327886.38365304
539,168998310.79354945,158922024.36169663
540,117961713.68838869,110928412.52972536
541,188074873.438952,176861173.80783308
542,142854040.3658336,134336569.262634
543,63302951.3380483,59528601.95746171
544,149800857.61348,140869192.30888078
545,239492336.46089098,225212942.9623276
546,234473221.22491008,220493085.4083599
547,90250853.02420431,84869772.93221535
548,270257738.1542435,254144000.87912056
549,66712022.39221045,62734411.947966
550,285929078.51658136,268880959.62829024
551,78552851.36573125,73869248.15879269
552,80716496.89526616,75903889.36875647
553,247005962.49967763,232278579.6232729
554,140820107.08763552,132423906.39357887
555,265141651.12009564,249332953.33397287
556,498516687.3709341,468793331.5017482
557,-3931704.4956492484,-3697282.1486001005
558,227727709.83507535,214149765.6414718
559,77515266.81358849,72893528.12526886
560,491335296.5521279,462040121.0033818
561,28162577.7606881,26483423.697883986
562,-6132329.353828998,-5766697.846783199
563,146443833.92146382,137712326.42980623
564,159782390.1708971,150255590.03562927
565,407085862.38695484,382813940.77716005
566,29400731.315575395,27647754.08964569
567,91284594.0091809,85841878.56585583
568,14031689.97470547,13195070.208246322
569,90550296.95113118,85151362.93643834
570,157490838.4060763,148100668.81964254
571,131754483.12444647,123898807.50018269
572,41288594.70066612,38826820.351448946
573,209075254.4968249,196609436.7011896
574,316921486.56600076,298025488.9666596
575,85885929.4194053,80765101.75413343
576,53100792.617406204,49934732.591959946
577,33035802.41849061,31066089.19406995
578,257474506.12050605,242122951.06419903
579,78882354.2660729,74179104.91244578
580,-4435047.874670267,-4170614.387055411
581,49100386.75348638,46172845.29748169
582,351080189.84012246,330147527.6332209
583,-14061030.367428174,-13222661.221346775
584,148709541.97496757,139842944.82939062
585,128585161.2004297,120918451.93536317
586,60464507.49772295,56859396.33627327
587,85974828.42100278,80848700.27787763
588,121318112.6543697,114084690.93117532
589,370445078.56104386,348357812.1184152
590,2800596.422964145,2633614.802820719
591,250294260.55023777,235370817.53053832
592,235028319.50630772,221015086.73597777
593,128555703.89625604,120890750.9814925
594,63753217.65722465,59952021.781064615
595,386377153.64754105,363339959.6507758
596,145960846.49008518,137258136.44426423
597,56842008.70873293,53452883.93925076
598,119152882.16415587,112048559.26158242
599,220117706.13898838,206993497.70540023
600,215827523.75450546,202959111.40756428
601,54306720.71644555,51068758.92532434
602,50421816.54059814,47415486.69332494
603,60734698.29692264,57113477.389338784
604,207037607.7189807,194693281.74467838
605,221416770.07713884,208215106.78454867
606,110076112.50812124,103512979.22159006
607,141139619.938991,132724368.74085654
608,-20208017.495210607,-19003142.89294087
609,26146340.860728677,24587402.08542102
610,12533499.159790402,11786206.912108036
611,21122054.985232063,19862682.184041515
612,218553302.4955467,205522369.42744792
613,238544460.09831873,224321582.39382696
614,173893432.6492871,163525281.4662091
615,-15995480.5626707,-15041772.546254503
616,52084804.434504375,48979321.274555914
617,39391184.62944143,37042540.685294986
618,11993474.925732,11278380.862972096
619,20435629.392392483,19217183.751095597
620,183947136.91179064,172979547.76170313
621,118986572.59371938,111892165.66521813
622,148776608.5952194,139906012.6967999
623,66652844.1320833,62678762.1083111
624,300627948.2774062,282703429.9669013
625,110280275.57819313,103704969.35594922
626,125789061.96885863,118289066.1852281
627,123623940.9164482,116253037.42836359
628,105354890.98988391,99073253.89170282
629,335543111.00468016,315536825.2563661
630,65102445.35312844,61220803.674511105
631,88586072.33034539,83304252.44420567
632,46763928.73461419,43975695.29964006
633,21973025.495360497,20662914.775164425
634,278503325.7556492,261897956.9246807
635,226693307.5394632,213177038.12691167
636,30941142.019238796,29096319.973086208
637,380695514.81383175,357997080.5361546
638,88594086.06744955,83311788.37351358
639,10638456.64277222,10004153.638073124
640,155187646.84203961,145934801.81108624
641,185697758.2251531,174625790.74309105
642,59323410.24242199,55786335.398832664
643,39398339.48627355,37049268.94385827
644,39282022.07783564,36939886.79719267
645,31743174.954606127,29850532.823468115
646,66323228.90031543,62368799.720834985
647,48179100.5890514,45306489.52397761
648,166322988.26834124,156406214.17678937
649,22514622.077902734,21172219.423718784
650,30697538.286725663,28867240.77027485
651,152562896.24692288,143466548.27611396
652,129193405.66673927,121490430.68141587
653,173309920.561778,162976560.4656794
654,43839929.45586638,41226035.36263387
655,86626058.5678349,81461101.74375
656,120328552.41704789,113154131.83029094
657,564372698.8336278,530722770.9671151
658,310229747.99426484,291732735.8892714
659,375128792.6850135,352762266.3796298
660,101653514.58296141,95592566.84370422
661,1741913.619826138,1638054.471823437
662,121955935.9896871,114684484.94780071
663,105654014.17319001,99354542.27619201
664,122627100.68433847,115315632.39213462
665,136031443.6370127,127920760.26160644
666,45592791.86300599,42874385.8157366
667,114910672.98003714,108059285.8295567
668,-33012330.855200335,-31044017.08970684
669,75466420.2609922,70966841.16481249
670,141117839.41227466,132703886.84739162
671,121579471.3070504,114330466.44202764
672,219168118.85434604,206100528.22614998
673,-14213476.790402105,-13366018.240904875
674,94627100.31957436,88985092.64175503
675,226434859.9291548,212934000.09162724
676,147150810.91030312,138377150.91068956
677,158736933.11361742,149272466.8840075
678,275335113.1656284,258918644.55137894
679,117984.45313102275,110949.79616509599
680,212007669.3115042,199367010.40964144
681,192695490.36628097,181206292.9539534
682,201630130.37621593,189608217.62796068
683,-4496865.252497601,-4228745.99073193
684,98116042.93807569,92266011.9669865
685,193305175.56126714,181779626.52726302
686,35598067.13557338,33475582.48354303
687,63220661.13901658,59451218.19573154
688,5485049.372744847,5158011.023585553
689,4489100.338699369,4221444.048990532
690,40808205.29701287,38375073.489885665
691,182629292.39774054,171740277.8720612
692,87751820.97704776,82519742.15371816
693,85467266.31949478,80371400.85232618
694,101416137.642376,95369343.16911553
695,135446706.19716403,127370886.96864586
696,215125288.2753759,202298745.73054752
697,178766209.0642193,168107525.44537506
698,196136624.14392588,184442253.97317806
699,74898647.73967725,70432921.28099456
700,64287465.5002457,60454415.84834908
701,54654646.35653737,51395939.98879827
702,22673482.945754275,21321608.43590639
703,139292458.1510484,130987341.37481369
704,114915160.61918935,108063505.8995404
705,146728184.76200727,137979723.25167933
706,129619197.37177405,121890835.1552997
707,24892941.6360504,23408735.02547277
708,223097805.99353886,209795913.30033314
709,40305698.83400577,37902528.26750482
710,319891408.47956866,300818333.46601653
711,56902225.917059205,53509510.78128063
712,56056949.975237735,52714633.227843955
713,34689478.034410276,32621166.728783153
714,90872680.6355615,85454524.94740918
715,98510791.39752264,92637224.10511023
716,-3056208.2084367285,-2873986.0953340237
717,27344712.254242454,25714322.271191455
718,239345411.12906593,225074777.84662905
719,-23509498.774075467,-22107777.997077506
720,56548235.4493883,53176626.497036345
721,17293044.203725222,16261970.781409819
722,94477527.13243242,88844437.54538625
723,14079841.955994321,13240351.195420206
724,24197790.545260433,22755031.340111442
725,126685844.319465,119132379.1503163
726,141493765.70174468,133057399.06093284
727,116380817.66286957,109441775.2047655
728,175450958.6762886,164989942.1959219
729,120362591.570379,113186141.44701159
730,370533766.5047949,348441212.16834
731,171358650.5450622,161141632.17748144
732,56259936.958482675,52905517.39789798
733,78308481.47304547,73639448.47703068
734,111771615.65044723,105107390.37531592
735,43248444.02326991,40669816.4164959
736,155826654.0903848,146535709.1515914
737,74103912.92280604,69685571.40906486
738,98267621.66490299,92408553.02555951
739,117852134.78013568,110825367.10965493
740,204277891.09038568,192098109.336022
741,67599469.32994944,63568946.111040324
742,14643120.197248956,13770044.76430113
743,74859919.34887353,70396502.01598595
744,336959065.0433094,316868355.02826405
745,223145252.67296872,209840531.03827873
746,514625910.04269654,483942064.44392115
747,347332685.87667066,326623463.3193309
748,255933424.3824499,240673754.155847
749,47147228.220527485,44336141.093163714
750,92557097.717611,87038511.03159995
751,370990473.3583843,348870688.51855606
752,129216280.72606787,121511941.84752649
753,211123141.4724678,198535221.29811797
754,290490420.7081222,273170338.21132016
755,73420221.91149232,69042644.51206999
756,288518858.34474885,271316327.47907454
757,9896751.49837324,9306671.619028768
758,115743812.94860947,108842751.00006898
759,484034847.7977101,455174951.23125184
760,153132977.55988675,144002639.29312816
761,148518163.55766585,139662977.08087343
762,17194880.481855746,16169659.933300612
763,277327200.8569021,260791956.81773636
764,16477376.327468675,15494935.95429932
765,102624508.05110875,96505666.19289517
766,18775927.656918116,17656439.395724945
767,323508468.98436666,304219731.8288881
768,36956909.143531755,34753405.44921909
769,1334247.6367215582,1254694.999209975
770,76623824.66311349,72055236.95839503
771,56661814.757141374,53283433.79841682
